,Unnamed: 0.1,Unnamed: 0,date,RV,RV_weekly,RV_monthly
1590,1590,1590,2016-07-21,0.0041722139063339,0.004292341624039441,0.0065411232745344805
1591,1591,1591,2016-07-22,0.0030835081338825,0.00414919110309718,0.006472476618926266
1592,1592,1592,2016-07-25,0.0026722234395881,0.0037568316213904803,0.004457231123791086
1593,1593,1593,2016-07-26,0.0030179803195005,0.0031669943489650394,0.004445096915041443
1594,1594,1594,2016-07-27,0.038520821150774,0.0102933493900158,0.0060287538823456865
1595,1595,1595,2016-07-28,0.0100188732846517,0.01146268126567936,0.0062843640655022475
1596,1596,1596,2016-07-29,0.0047166720917959,0.01178931405726204,0.00635529627726702
1597,1597,1597,2016-08-01,0.0124763560296622,0.013750140575276858,0.006847639845850171
1598,1598,1598,2016-08-02,0.0024251909965194,0.013631582710680639,0.006663642376206149
1599,1599,1599,2016-08-03,0.0027088674148534,0.0064691919634965196,0.006617215323126192
1600,1600,1600,2016-08-04,0.0028464454307608,0.005034706392718339,0.006559996123769138
1601,1601,1601,2016-08-05,0.0034169176795779,0.004774755510274739,0.0064414381055064
1602,1602,1602,2016-08-08,0.0038599606056485,0.0030514764254719984,0.0064799922098048345
1603,1603,1603,2016-08-09,0.0018408376001454,0.0029346057461971985,0.0063309907404564955
1604,1604,1604,2016-08-10,0.0031579843481678,0.0030244291328600788,0.005973977400570691
1605,1605,1605,2016-08-11,0.0090729709784908,0.004269734242406079,0.006127932490151233
1606,1606,1606,2016-08-12,0.0067661275548348,0.0049395762174574585,0.006288735484716709
1607,1607,1607,2016-08-15,0.0147136390483314,0.007110311905994038,0.006808467785180405
1608,1608,1608,2016-08-16,0.0077640510469443,0.008294954595353819,0.0069575168422672
1609,1609,1609,2016-08-17,0.0072246979088661,0.00910829730749348,0.007017399281659506
1610,1610,1610,2016-08-18,0.0074331511630654,0.008780333344408399,0.007233785244399753
1611,1611,1611,2016-08-19,0.0036681561859505,0.008160739070631539,0.007209782495810067
1612,1612,1612,2016-08-22,0.0048484284743492,0.006187696955835099,0.007293826321546577
1613,1613,1613,2016-08-23,0.0052212751543064,0.005679141777307518,0.007415209736533162
1614,1614,1614,2016-08-24,0.0026594188033978,0.004766085956213859,0.007398135378623509
1615,1615,1615,2016-08-25,0.0052894370019144,0.004337343123983659,0.0058156885143920995
1616,1616,1616,2016-08-26,0.0020087541493872,0.004005462716670999,0.005434254269855695
1617,1617,1617,2016-08-29,0.0022804747351661,0.0034918719688343787,0.005318244871920942
1618,1618,1618,2016-08-30,0.0022471290986361,0.002897042757700319,0.004831138827586366
1619,1619,1619,2016-08-31,0.0029513068188621,0.0029554203607931786,0.004856191961983638
1620,1620,1620,2016-09-01,0.002307773765148,0.002359087713439899,0.004837092264378619
1621,1621,1621,2016-09-02,0.0029466508091229,0.0025466670453870386,0.004841863949062529
1622,1622,1622,2016-09-05,0.0024424615658217,0.002579064411518159,0.004795461276978901
1623,1623,1623,2016-09-06,0.0043582687334837,0.003001292338487679,0.004819190235447243
1624,1624,1624,2016-09-07,0.0019039058062113,0.0027918121359575185,0.004822193483355143
1625,1625,1625,2016-09-08,0.0019693496516083,0.002724127313249579,0.004765591831138023
1626,1626,1626,2016-09-09,0.0018999717124704,0.002514791493919079,0.004424020437518004
1627,1627,1627,2016-09-12,0.0051300626178494,0.003052311704324619,0.0043461125833758425
1628,1628,1628,2016-09-13,0.0029825038022362,0.0027771587180751185,0.0037874870954665474
1629,1629,1629,2016-09-14,0.0019346700048106,0.0027833115577949787,0.0035098975220316095
1630,1630,1630,2016-09-19,0.0010087624063018,0.0025911941087336785,0.0032139005933380714
1631,1631,1631,2016-09-20,0.0008755731272522,0.002386314391690038,0.002901634972585062
1632,1632,1632,2016-09-21,0.0014497320467331,0.0016502482774667787,0.0027959957278604237
1633,1633,1633,2016-09-22,0.0020336703958965,0.0014604815961988386,0.0026619596288864856
1634,1634,1634,2016-09-23,0.0013125799848277,0.0013360635922022585,0.002475831287482738
1635,1635,1635,2016-09-26,0.0029177014160477,0.0017178513941514388,0.0024881304595136856
1636,1636,1636,2016-09-27,0.0033405522769018,0.0022108472240813587,0.0023953264249892765
1637,1637,1637,2016-09-28,0.0016134898845934,0.0022435987916534185,0.0023765043171419522
1638,1638,1638,2016-09-29,0.0016639022780256,0.0021696451680792385,0.0023471437239447855
1639,1639,1639,2016-09-30,0.0010420495150829,0.002115539074130279,0.0022897589818708236
1640,1640,1640,2016-10-10,0.0021798871744606,0.0019679762258128586,0.0022530247130898
1641,1641,1641,2016-10-11,0.0010188480320642,0.0015036353768453387,0.0021916472972286667
1642,1642,1642,2016-10-12,0.0012619285106857,0.0014333231020637986,0.0021114224258745144
1643,1643,1643,2016-10-13,0.001482932854494,0.0013971292173574784,0.0020657305824779574
1644,1644,1644,2016-10-14,0.0015508884349536,0.0014988970013316185,0.001932045806357476
1645,1645,1645,2016-10-17,0.0026934771922186,0.0016016150048832189,0.001969644443786395
1646,1646,1646,2016-10-18,0.0027337364356861,0.0019445926856075987,0.0020060438144567667
1647,1647,1647,2016-10-19,0.0018248548959148,0.0020571779626534182,0.002002466823192214
1648,1648,1648,2016-10-20,0.0012100630179212,0.0020026039953388586,0.0018158001755765856
1649,1649,1649,2016-10-21,0.004217837796941,0.002535993867736339,0.0018746256038958617
1650,1650,1650,2016-10-24,0.0044783450570955,0.002892967440711719,0.0019957529873380004
1651,1651,1651,2016-10-25,0.0012371078124958,0.0025936417160736585,0.002006626578109143
1652,1652,1652,2016-10-26,0.0026914407607445,0.002766958889039599,0.0020930964654183003
1653,1653,1653,2016-10-27,0.0018664141434284,0.0028982291141410386,0.0021129384700228383
1654,1654,1654,2016-10-28,0.0034704922628021,0.0027487600073132588,0.0021813585589231044
1655,1655,1655,2016-10-31,0.0016671631257295,0.0021865236210400585,0.002198243470394619
1656,1656,1656,2016-11-01,0.001957746553608,0.0023306513692624986,0.002152531334087967
1657,1657,1657,2016-11-02,0.0023015631105901,0.0022526758392316187,0.002103055659501695
1658,1658,1658,2016-11-03,0.0040863882563882,0.002696670661823579,0.002220812724825257
1659,1659,1659,2016-11-04,0.0024077536414138,0.0024841229375459186,0.0022562342183199335
1660,1660,1660,2016-11-07,0.0017738269504213,0.0025054557024842784,0.0022910807628598573
1661,1661,1661,2016-11-08,0.0015866323835742,0.0024312328684775184,0.002262830534722409
1662,1662,1662,2016-11-09,0.0068814480750341,0.003347209861366318,0.002542001965340024
1663,1663,1663,2016-11-10,0.0026435245969569,0.003058637129480059,0.0026077922551624617
1664,1664,1664,2016-11-11,0.0043012562734487,0.0034373376558870386,0.002741998132255543
1665,1665,1665,2016-11-14,0.0064252866405971,0.004367629593922199,0.002974112332524281
1666,1666,1666,2016-11-15,0.002415443196882,0.004533391756583759,0.002960872618460633
1667,1667,1667,2016-11-16,0.0013958914969697,0.0034362804409708786,0.0028971657166169955
1668,1668,1668,2016-11-17,0.0019063847860565,0.0032888524787907983,0.0029010480923380285
1669,1669,1669,2016-11-18,0.0017223042416176,0.0027730620724245787,0.0029254405315616667
1670,1670,1670,2016-11-21,0.0041611870483306,0.002320242153971279,0.0029227428768659335
1671,1671,1671,2016-11-22,0.0021671703065946,0.002270587575913799,0.00281268693636589
1672,1672,1672,2016-11-23,0.0039607607966926,0.002783561435858379,0.002942384697518119
1673,1673,1673,2016-11-24,0.0038581335959443,0.003173911197835939,0.0029979414991942997
1674,1674,1674,2016-11-25,0.009636284437885,0.004756707237089418,0.0033679353227398525
1675,1675,1675,2016-11-28,0.0041910782737183,0.004762685482166958,0.0034022489423072904
1676,1676,1676,2016-11-29,0.0084869002473542,0.006026631470318879,0.003726998329051324
1677,1677,1677,2016-11-30,0.006784651258698,0.006591409562719958,0.003956850934055609
1678,1678,1678,2016-12-01,0.0040141465810805,0.006622612159747199,0.0040384025278884855
1679,1679,1679,2016-12-02,0.0086011735264568,0.006415589977461558,0.004253392302653657
1680,1680,1680,2016-12-05,0.006193105564602,0.006815995435638299,0.00443364715613881
1681,1681,1681,2016-12-06,0.0026791929083697,0.005654453967841399,0.004476759820803019
1682,1682,1682,2016-12-07,0.0022081737305419,0.004739158462210178,0.004506357027801481
1683,1683,1683,2016-12-08,0.0024856339555037,0.0044334559370948195,0.004297032545919081
1684,1684,1684,2016-12-09,0.0039688294884984,0.0035069871295031383,0.004360142302659152
1685,1685,1685,2016-12-12,0.0149035664650685,0.005249079309596438,0.00486501421654581
1686,1686,1686,2016-12-13,0.0080368830488601,0.006320617337694519,0.004941756902653571
1687,1687,1687,2016-12-14,0.0050268891876805,0.006884360429122239,0.005066111473643976
1688,1688,1688,2016-12-15,0.0084794118292499,0.008083116003871479,0.005403421965657319
1689,1689,1689,2016-12-16,0.0030763207516528,0.007904614256502358,0.005459133202114286
1690,1690,1690,2016-12-19,0.0024062194433495,0.005405144852158559,0.005491700592672948
1691,1691,1691,2016-12-20,0.0045156210278447,0.004700892447955478,0.005508578401221239
1692,1692,1692,2016-12-21,0.0030506864624377,0.004305651902906918,0.005550650599118529
1693,1693,1693,2016-12-22,0.0021554832064416,0.0030408661783452584,0.005464684999582767
1694,1694,1694,2016-12-23,0.002948584994074,0.0030153190268294985,0.005421373161398467
1695,1695,1695,2016-12-26,0.0056205495697728,0.003658185052114159,0.0052301476914883615
1696,1696,1696,2016-12-27,0.0019217691739348,0.0031394146813321783,0.005122085353403433
1697,1697,1697,2016-12-28,0.0023521884835106,0.0029997150855467585,0.004829956221791833
1698,1698,1698,2016-12-29,0.0023433385520129,0.003037286154661019,0.004618465140521115
1699,1699,1699,2016-12-30,0.0019052677712959,0.0028286227101053983,0.004518042340055181
1700,1700,1700,2017-01-03,0.0028199442859694,0.0022685016533447186,0.0042427457095557805
1701,1701,1701,2017-01-04,0.0014001713053698,0.0021641820796317185,0.004014510744830438
1702,1702,1702,2017-01-05,0.001134199475981,0.0019205842781257986,0.003940939629002405
1703,1703,1703,2017-01-06,0.0015242938930777,0.0017567753463387584,0.003908373922456491
1704,1704,1704,2017-01-09,0.0011917474649872,0.0016140712850770188,0.003846760280050943
1705,1705,1705,2017-01-10,0.0014362787561209,0.0013373381791073186,0.0037261626261282047
1706,1706,1706,2017-01-11,0.0027245958870107,0.0016022230954354985,0.0031462116462206906
1707,1707,1707,2017-01-12,0.003026503467518,0.0019806838937428987,0.002907622142347257
1708,1708,1708,2017-01-13,0.0039019666247589,0.0024562184400791385,0.0028540544012557525
1709,1709,1709,2017-01-16,0.0275999387349064,0.007737856694062979,0.00376455568247749
1710,1710,1710,2017-01-17,0.0056569069600985,0.008581982334858499,0.0038874407400225235
1711,1711,1711,2017-01-18,0.0025748684282718,0.008552036843110719,0.0038954716440664427
1712,1712,1712,2017-01-19,0.0024684780166089,0.008440431752928898,0.003797988643531405
1713,1713,1713,2017-01-20,0.0015328737033567,0.007966613168648459,0.0037257118454799287
1714,1714,1714,2017-01-23,0.0014601582940615,0.0027386570804794784,0.0036926011353665905
1715,1715,1715,2017-01-24,0.0012289997768142,0.0018530756438226183,0.003610716125020886
1716,1716,1716,2017-01-25,0.0010744927176261,0.0015530005016934786,0.003394237227299614
1717,1717,1717,2017-01-26,0.0009071290869992,0.0012407307157715386,0.003345921032683633
1718,1718,1718,2017-02-03,0.0014546982443263,0.0012250956239654586,0.0033031834022462857
1719,1719,1719,2017-02-06,0.0013616276402062,0.0012053894931943986,0.003256435263588824
1720,1720,1720,2017-02-07,0.0009360897145136,0.0011468074807342785,0.0032102839275515715
1721,1721,1721,2017-02-08,0.0018598718741208,0.0013038833120332185,0.003164566193654019
1722,1722,1722,2017-02-09,0.0014599812171763,0.0014144537380686385,0.0031674142846924236
1723,1723,1723,2017-02-10,0.0017185343139866,0.0014672209520006983,0.003195239753168881
1724,1724,1724,2017-02-13,0.00158996053285,0.0015128875305294586,0.0031983667360151813
1725,1725,1725,2017-02-14,0.0011027078543564,0.0015462111584980186,0.0031941267545565716
1726,1726,1726,2017-02-15,0.0028126274769,0.0017367622790538586,0.0032596671698317662
1727,1727,1727,2017-02-16,0.0023347614683061,0.0019117183292798184,0.0032411036260839286
1728,1728,1728,2017-02-17,0.0038762240612654,0.002343256278735579,0.0032815665115004714
1729,1729,1729,2017-02-20,0.0028458466127329,0.002594433494712159,0.003231275082356376
